20200508_SD_Ucpdd_K1;TX001;TX002;TX003;;;
01/01/2000;19:40;3;female;95,2995283018868;83,43278301886792;21,509669811320755
01/01/2000;20:00;3;female;95,74646226415096;84,21108490566037;21,509669811320755
01/01/2000;20:10;3;female;96,31721698113208;85,09551886792453;21,509669811320755
01/01/2000;20:30;3;female;96,59080188679243;85,7370283018868;21,509669811320755
01/01/2000;20:40;3;female;96,75;86,29716981132076;21,509669811320755
01/01/2000;21:00;3;female;96,83018867924528;86,53419811320755;21,509669811320755
01/01/2000;21:10;3;female;96,51415094339625;86,99174528301887;21,509669811320755
01/01/2000;21:30;3;female;96,19575471698111;86,97995283018868;21,509669811320755
01/01/2000;21:40;3;female;96,30896226415096;87,30778301886792;21,509669811320755
01/01/2000;22:00;3;female;95,68160377358492;87,00589622641509;21,509669811320755
01/01/2000;22:10;3;female;95,14858490566036;87,05306603773585;21,509669811320755
01/01/2000;22:30;3;female;94,98113207547168;87,22759433962264;21,509669811320755
01/01/2000;22:40;3;female;93,45636792452832;85,8254716981132;21,509669811320755
01/01/2000;23:00;3;female;92,06957547169812;84,68632075471699;21,509669811320755
01/01/2000;23:10;3;female;91,0742924528302;83,82429245283019;21,509669811320755
01/01/2000;23:30;3;female;90,01650943396227;82,82193396226415;21,509669811320755
01/01/2000;23:40;3;female;88,7370283018868;81,61556603773585;21,509669811320755
02/01/2000;00:00;3;female;86,91981132075472;80,02712264150944;21,509669811320755
02/01/2000;00:10;3;female;84,59080188679245;77,73820754716981;21,509669811320755
02/01/2000;00:30;3;female;82,7747641509434;75,92334905660377;21,509669811320755
02/01/2000;00:40;3;female;81,32429245283019;74,55660377358491;21,509669811320755
02/01/2000;01:00;3;female;80,27122641509433;73,63561320754717;21,509669811320755
02/01/2000;01:10;3;female;80,5129716981132;73,5;21,509669811320755
02/01/2000;01:30;3;female;79,88915094339623;72,81957547169812;21,509669811320755
02/01/2000;01:40;3;female;79,69811320754717;72,67334905660377;21,509669811320755
02/01/2000;02:00;3;female;78,83018867924528;71,93042452830188;21,509669811320755
02/01/2000;02:10;3;female;78,4375;71,52004716981132;21,509669811320755
02/01/2000;02:30;3;female;78,56042654028435;71,59004739336493;21,50983412322275
02/01/2000;02:40;3;female;79,01658767772511;71,95260663507109;21,50983412322275
02/01/2000;03:00;3;female;79,14573459715639;72,14691943127963;21,50983412322275
02/01/2000;03:10;3;female;79,62914691943128;72,5995260663507;21,50983412322275
02/01/2000;03:30;3;female;80,66587677725119;73,66587677725119;21,50983412322275
02/01/2000;03:40;3;female;81,84004739336493;75,05568720379146;21,50983412322275
02/01/2000;04:00;3;female;83,01777251184834;76,11492890995261;21,50983412322275
02/01/2000;04:10;3;female;84,13862559241706;77,239336492891;21,50983412322275
02/01/2000;04:30;3;female;84,87322274881517;78,16943127962085;21,50983412322275
02/01/2000;04:40;3;female;85,01421800947867;78,57582938388626;21,50983412322275
02/01/2000;05:00;3;female;86,77132701421802;79,89454976303317;21,50983412322275
02/01/2000;05:10;3;female;81,06635071090048;74,38151658767772;21,50983412322275
02/01/2000;05:30;3;female;74,95734597156398;68,29857819905213;21,50983412322275
02/01/2000;05:40;3;female;71,37440758293839;64,18957345971565;21,50983412322275
02/01/2000;06:00;3;female;70,37203791469194;62,617298578199055;21,50983412322275
02/01/2000;06:10;3;female;71,09478672985782;63,09715639810427;21,50983412322275
02/01/2000;06:30;3;female;72,510663507109;64,29620853080569;21,50983412322275
02/01/2000;06:40;3;female;73,7132701421801;65,57227488151659;21,50983412322275
02/01/2000;07:00;3;female;74,20379146919431;66,08293838862559;21,50983412322275
02/01/2000;07:10;3;female;72,94549763033176;64,80805687203791;21,50983412322275
02/01/2000;07:30;3;female;71,79976303317535;63,48104265402844;21,50983412322275
02/01/2000;07:40;3;female;71,16469194312796;62,48815165876777;21,50983412322275
02/01/2000;08:00;3;female;70,94398092967819;61,903456495828365;21,511799761620978
02/01/2000;08:10;3;female;70,85578069129916;61,69487485101311;21,511799761620978
02/01/2000;08:30;3;female;70,92729439809297;61,55423122765197;21,511799761620978
02/01/2000;08:40;3;female;74,20072115384616;64,47836538461539;21,506730769230767
01/01/2000;12:00;4;female;99,28571428571428;80,14285714285714;24,285714285714285
01/01/2000;12:10;4;female;94,14285714285714;74,71428571428571;24,285714285714285
01/01/2000;12:30;4;female;92,71428571428572;75,0;24,285714285714285
01/01/2000;12:40;4;female;88,42857142857143;71,0;24,285714285714285
01/01/2000;13:00;4;female;86,28571428571429;69,0;24,285714285714285
01/01/2000;13:10;4;female;83,14285714285714;68,71428571428571;24,285714285714285
01/01/2000;13:30;4;female;74,57142857142857;59,71428571428572;24,285714285714285
01/01/2000;13:40;4;female;81,0;64,57142857142857;24,285714285714285
01/01/2000;14:00;4;female;81,28571428571429;66,57142857142857;24,285714285714285
01/01/2000;14:10;4;female;79,71428571428571;64,14285714285714;24,285714285714285
01/01/2000;14:30;4;female;71,71428571428571;57,142857142857146;24,285714285714285
01/01/2000;14:40;4;female;73,14285714285714;58,57142857142857;24,285714285714285
01/01/2000;15:00;4;female;73,0;59,42857142857143;24,285714285714285
01/01/2000;15:10;4;female;70,42857142857143;56,285714285714285;24,285714285714285
01/01/2000;15:30;4;female;74,71428571428571;60,42857142857143;24,285714285714285
01/01/2000;15:40;4;female;79,57142857142857;64,28571428571429;24,285714285714285
01/01/2000;16:00;4;female;79,0;63,42857142857143;24,285714285714285
01/01/2000;16:10;4;female;70,71428571428571;57,142857142857146;24,285714285714285
01/01/2000;16:30;4;female;71,0;56,85714285714285;24,285714285714285
01/01/2000;16:40;4;female;83,28571428571429;67,0;24,285714285714285
01/01/2000;17:00;4;female;94,14285714285714;77,14285714285714;24,285714285714285
01/01/2000;17:10;4;female;91,85714285714286;74,57142857142857;24,285714285714285
01/01/2000;17:30;4;female;100,14285714285714;82,14285714285714;24,285714285714285
01/01/2000;17:40;4;female;99,0;80,57142857142857;24,285714285714285
01/01/2000;18:00;4;female;97,28571428571428;81,28571428571429;24,285714285714285
01/01/2000;18:10;4;female;94,28571428571428;77,85714285714286;24,285714285714285
01/01/2000;18:30;4;female;94,28571428571428;76,71428571428571;24,285714285714285
01/01/2000;18:40;4;female;91,14285714285714;74,57142857142857;24,285714285714285
01/01/2000;19:00;4;female;91,42857142857144;74,28571428571429;24,285714285714285
01/01/2000;19:10;4;female;97,28571428571428;80,14285714285714;24,285714285714285
01/01/2000;19:30;4;female;96,85714285714286;80,57142857142857;24,285714285714285
01/01/2000;19:40;4;female;96,71428571428572;81,0;24,285714285714285
01/01/2000;20:00;4;female;95,42857142857144;81,57142857142857;24,285714285714285
01/01/2000;20:10;4;female;96,14285714285714;81,85714285714286;24,285714285714285
01/01/2000;20:30;4;female;96,14285714285714;80,57142857142857;24,285714285714285
01/01/2000;20:40;4;female;89,57142857142857;75,57142857142857;24,285714285714285
01/01/2000;21:00;4;female;88,28571428571429;74,85714285714286;24,285714285714285
01/01/2000;21:10;4;female;97,42857142857144;82,85714285714286;24,285714285714285
01/01/2000;21:30;4;female;94,57142857142856;79,0;24,285714285714285
01/01/2000;21:40;4;female;94,85714285714286;79,85714285714286;24,285714285714285
01/01/2000;22:00;4;female;95,71428571428572;80,0;24,285714285714285
01/01/2000;22:10;4;female;93,57142857142856;78,57142857142857;24,285714285714285
01/01/2000;22:30;4;female;89,57142857142857;76,42857142857143;24,285714285714285
01/01/2000;22:40;4;female;93,85714285714286;79,71428571428571;24,285714285714285
01/01/2000;23:00;4;female;98,0;83,85714285714286;24,285714285714285
01/01/2000;23:10;4;female;95,14285714285714;81,28571428571429;24,285714285714285
01/01/2000;23:30;4;female;95,85714285714286;82,71428571428571;24,285714285714285
01/01/2000;23:40;4;female;90,0;78,14285714285714;24,285714285714285
02/01/2000;00:00;4;female;87,28571428571429;73,57142857142857;24,285714285714285
02/01/2000;00:10;4;female;83,28571428571429;70,28571428571429;24,285714285714285
02/01/2000;00:30;4;female;83,28571428571429;71,28571428571429;24,285714285714285
02/01/2000;00:40;4;female;83,42857142857143;71,0;24,285714285714285
02/01/2000;01:00;4;female;85,57142857142857;73,57142857142857;24,285714285714285
02/01/2000;01:10;4;female;79,14285714285714;68,14285714285714;24,285714285714285
02/01/2000;01:30;4;female;73,28571428571429;62,71428571428572;24,285714285714285
02/01/2000;01:40;4;female;80,85714285714286;69,85714285714286;24,285714285714285
02/01/2000;02:00;4;female;80,85714285714286;68,42857142857143;24,285714285714285
02/01/2000;02:10;4;female;75,57142857142857;64,57142857142857;24,285714285714285
02/01/2000;02:30;4;female;75,57142857142857;64,57142857142857;24,285714285714285
02/01/2000;02:40;4;female;79,57142857142857;69,57142857142857;24,285714285714285
02/01/2000;03:00;4;female;78,57142857142857;68,57142857142857;24,285714285714285
02/01/2000;03:10;4;female;80,71428571428571;71,42857142857143;24,285714285714285
02/01/2000;03:30;4;female;89,14285714285714;78,28571428571429;24,285714285714285
02/01/2000;03:40;4;female;90,57142857142856;78,42857142857143;24,285714285714285
02/01/2000;04:00;4;female;84,57142857142857;74,57142857142857;24,285714285714285
02/01/2000;04:10;4;female;75,28571428571429;65,14285714285714;24,285714285714285
02/01/2000;04:30;4;female;76,14285714285714;65,85714285714286;24,285714285714285
02/01/2000;04:40;4;female;75,71428571428571;65,0;24,285714285714285
02/01/2000;05:00;4;female;81,57142857142857;71,57142857142857;24,285714285714285
02/01/2000;05:10;4;female;79,0;67,71428571428571;24,285714285714285
02/01/2000;05:30;4;female;75,42857142857143;63,71428571428572;24,285714285714285
02/01/2000;05:40;4;female;70,42857142857143;59,0;24,285714285714285
02/01/2000;06:00;4;female;65,85714285714286;55,85714285714285;24,285714285714285
02/01/2000;06:10;4;female;62,42857142857143;51,57142857142857;24,285714285714285
02/01/2000;06:30;4;female;62,42857142857143;53,142857142857146;24,285714285714285
02/01/2000;06:40;4;female;72,85714285714286;61,142857142857146;24,285714285714285
02/01/2000;07:00;4;female;72,57142857142857;60,57142857142857;24,285714285714285
02/01/2000;07:10;4;female;66,14285714285714;55,71428571428572;24,285714285714285
02/01/2000;07:30;4;female;72,0;59,85714285714285;24,285714285714285
02/01/2000;07:40;4;female;66,42857142857143;54,285714285714285;24,285714285714285
02/01/2000;08:00;4;female;67,85714285714286;55,42857142857143;24,285714285714285
02/01/2000;08:10;4;female;68,28571428571429;56,0;24,285714285714285
02/01/2000;08:30;4;female;70,85714285714286;58,0;24,285714285714285
02/01/2000;08:40;4;female;71,14285714285714;58,42857142857143;24,285714285714285
